year,age,race,sex,educ,relactiv,pid,abortion
2006,33.0,White,Female,12.0,3.0,5.0,1.0
2006,37.0,White,Female,16.0,8.0,6.0,0.0
2006,57.0,Other,Male,16.0,1.0,6.0,1.0
2006,61.0,White,Female,16.0,9.0,6.0,1.0
2006,69.0,White,Female,13.0,3.0,0.0,1.0
2006,54.0,White,Female,13.0,1.0,3.0,1.0
2006,60.0,White,Female,18.0,1.0,0.0,1.0
2006,31.0,White,Male,12.0,3.0,2.0,1.0
2006,54.0,White,Female,12.0,7.0,3.0,1.0
2006,22.0,Other,Female,5.0,1.0,3.0,1.0
2006,44.0,White,Female,12.0,8.0,6.0,0.0
2006,75.0,White,Female,12.0,8.0,5.0,1.0
2006,63.0,White,Male,15.0,1.0,5.0,1.0
2006,62.0,White,Male,10.0,1.0,5.0,1.0
2006,84.0,White,Female,2.0,1.0,6.0,1.0
2006,42.0,White,Male,9.0,1.0,1.0,1.0
2006,21.0,White,Male,14.0,3.0,2.0,1.0
2006,25.0,White,Male,2.0,1.0,2.0,1.0
2006,40.0,Other,Male,10.0,1.0,5.0,1.0
2006,40.0,Black,Female,13.0,8.0,1.0,1.0
2006,47.0,White,Male,13.0,1.0,2.0,1.0
2006,50.0,White,Male,19.0,6.0,6.0,1.0
2006,59.0,White,Male,6.0,1.0,3.0,1.0
2006,75.0,Black,Male,6.0,8.0,0.0,1.0
2006,48.0,White,Female,12.0,1.0,1.0,1.0
2006,50.0,White,Male,2.0,1.0,0.0,1.0
2006,42.0,White,Male,14.0,1.0,3.0,1.0
2006,44.0,White,Female,18.0,7.0,5.0,1.0
2006,37.0,Other,Male,20.0,1.0,2.0,1.0
2006,89.0,White,Male,12.0,1.0,1.0,1.0
2006,41.0,White,Male,14.0,2.0,0.0,1.0
2006,42.0,White,Male,16.0,1.0,5.0,1.0
2006,41.0,White,Male,14.0,8.0,5.0,0.0
2006,50.0,White,Female,12.0,1.0,5.0,1.0
2006,56.0,White,Female,12.0,3.0,5.0,1.0
2006,67.0,Black,Female,0.0,2.0,0.0,1.0
2006,43.0,White,Male,13.0,1.0,4.0,1.0
2006,56.0,White,Female,16.0,2.0,1.0,1.0
2006,40.0,White,Male,17.0,5.0,5.0,1.0
2006,34.0,Other,Male,16.0,5.0,6.0,1.0
2006,53.0,White,Female,12.0,1.0,2.0,1.0
2006,49.0,White,Male,12.0,1.0,2.0,1.0
2006,34.0,White,Female,14.0,1.0,1.0,1.0
2006,62.0,White,Female,13.0,8.0,2.0,1.0
2006,85.0,White,Male,16.0,4.0,4.0,1.0
2006,80.0,White,Female,12.0,1.0,6.0,1.0
2006,48.0,White,Male,13.0,3.0,2.0,1.0
2006,22.0,White,Female,15.0,4.0,2.0,1.0
2006,67.0,White,Female,12.0,3.0,4.0,0.0
2006,57.0,White,Female,15.0,4.0,3.0,1.0
2006,52.0,White,Male,14.0,1.0,4.0,1.0
2006,69.0,White,Female,12.0,8.0,1.0,0.0
2006,63.0,White,Female,18.0,5.0,5.0,0.0
2006,43.0,White,Female,16.0,8.0,6.0,1.0
2006,21.0,Black,Female,16.0,5.0,5.0,1.0
2006,38.0,Black,Female,12.0,7.0,3.0,1.0
2006,57.0,Black,Female,19.0,2.0,0.0,1.0
2006,19.0,Other,Male,10.0,1.0,3.0,0.0
2006,50.0,White,Male,14.0,6.0,5.0,0.0
2006,56.0,White,Female,12.0,4.0,2.0,1.0
2006,37.0,Black,Female,14.0,7.0,2.0,0.0
2006,27.0,White,Female,13.0,8.0,6.0,0.0
2006,39.0,Black,Female,16.0,4.0,1.0,1.0
2006,63.0,White,Female,12.0,8.0,4.0,0.0
2006,77.0,White,Female,12.0,5.0,1.0,1.0
2006,34.0,White,Female,16.0,8.0,0.0,1.0
2006,28.0,White,Female,9.0,1.0,3.0,1.0
2006,45.0,Black,Male,10.0,1.0,0.0,1.0
2006,24.0,White,Female,16.0,1.0,6.0,1.0
2006,84.0,White,Female,12.0,4.0,1.0,1.0
2006,51.0,White,Female,17.0,4.0,6.0,1.0
2006,29.0,Other,Male,20.0,3.0,1.0,1.0
2006,23.0,Black,Male,14.0,2.0,5.0,1.0
2006,63.0,Black,Female,12.0,4.0,1.0,1.0
2006,43.0,Black,Female,12.0,8.0,3.0,0.0
2006,26.0,Other,Male,16.0,2.0,3.0,1.0
2006,39.0,White,Male,16.0,8.0,5.0,0.0
2006,55.0,White,Male,13.0,1.0,6.0,1.0
2006,46.0,White,Female,12.0,6.0,6.0,0.0
2006,34.0,White,Male,14.0,7.0,6.0,1.0
2006,80.0,White,Female,12.0,6.0,0.0,1.0
2006,23.0,White,Female,16.0,8.0,5.0,1.0
2006,52.0,White,Male,12.0,4.0,5.0,1.0
2006,47.0,White,Male,14.0,6.0,6.0,1.0
2006,23.0,White,Male,14.0,5.0,1.0,1.0
2006,39.0,White,Female,14.0,8.0,5.0,1.0
2006,48.0,White,Female,13.0,1.0,6.0,0.0
2006,36.0,White,Male,14.0,6.0,5.0,1.0
2006,85.0,White,Male,8.0,2.0,3.0,1.0
2006,49.0,White,Female,12.0,4.0,3.0,1.0
2006,28.0,White,Female,16.0,1.0,3.0,1.0
2006,25.0,White,Male,17.0,2.0,5.0,1.0
2006,44.0,White,Female,16.0,4.0,3.0,1.0
2006,47.0,White,Female,16.0,5.0,4.0,1.0
2006,72.0,White,Male,13.0,1.0,1.0,1.0
2006,46.0,White,Male,18.0,1.0,5.0,1.0
2006,65.0,White,Male,14.0,3.0,3.0,1.0
2006,40.0,Black,Female,10.0,8.0,1.0,1.0
2006,58.0,Black,Male,13.0,8.0,3.0,1.0
2006,31.0,Black,Female,2.0,4.0,2.0,1.0
2006,18.0,Black,Male,11.0,4.0,1.0,1.0
2006,61.0,Black,Male,14.0,3.0,0.0,1.0
2006,87.0,White,Female,16.0,3.0,5.0,1.0
2006,71.0,White,Male,12.0,1.0,6.0,1.0
2006,71.0,White,Male,18.0,1.0,2.0,1.0
2006,68.0,White,Male,16.0,8.0,6.0,1.0
2006,37.0,White,Female,15.0,1.0,0.0,1.0
2006,26.0,White,Male,16.0,1.0,2.0,1.0
2006,38.0,Other,Male,14.0,1.0,3.0,1.0
2006,27.0,White,Male,17.0,1.0,2.0,1.0
2006,33.0,White,Male,14.0,5.0,2.0,1.0
2006,38.0,Other,Male,7.0,7.0,3.0,0.0
2006,78.0,Other,Female,5.0,2.0,3.0,1.0
2006,55.0,Other,Female,2.0,1.0,3.0,1.0
2006,48.0,Other,Male,11.0,5.0,1.0,1.0
2006,21.0,Other,Female,12.0,3.0,5.0,1.0
2006,26.0,White,Female,19.0,3.0,5.0,1.0
2006,45.0,Other,Male,18.0,1.0,0.0,1.0
2006,70.0,White,Female,16.0,8.0,6.0,1.0
2006,78.0,White,Female,15.0,6.0,6.0,1.0
2006,82.0,White,Female,14.0,3.0,0.0,1.0
2006,19.0,White,Male,13.0,8.0,1.0,1.0
2006,25.0,White,Female,16.0,2.0,0.0,1.0
2006,59.0,White,Male,19.0,3.0,1.0,1.0
2006,37.0,White,Female,18.0,6.0,4.0,0.0
2006,21.0,White,Male,14.0,8.0,6.0,1.0
2006,49.0,White,Female,14.0,1.0,1.0,1.0
2006,40.0,White,Female,13.0,4.0,3.0,1.0
2006,33.0,Black,Male,14.0,1.0,0.0,1.0
2006,60.0,White,Male,16.0,1.0,5.0,1.0
2006,49.0,Black,Female,16.0,5.0,1.0,1.0
2006,34.0,White,Female,17.0,1.0,2.0,1.0
2006,35.0,White,Male,17.0,1.0,0.0,1.0
2006,48.0,White,Male,19.0,1.0,0.0,1.0
2006,50.0,Black,Female,16.0,5.0,1.0,1.0
2006,19.0,Black,Female,12.0,1.0,0.0,1.0
2006,33.0,Other,Male,11.0,7.0,3.0,0.0
2006,54.0,White,Male,13.0,7.0,5.0,1.0
2006,47.0,White,Male,12.0,3.0,6.0,1.0
2006,32.0,Other,Male,12.0,3.0,5.0,1.0
2006,54.0,Other,Female,6.0,1.0,3.0,1.0
2006,28.0,White,Male,19.0,3.0,2.0,1.0
2006,56.0,White,Male,20.0,3.0,1.0,1.0
2006,37.0,White,Female,10.0,1.0,3.0,1.0
2006,89.0,Black,Female,14.0,1.0,2.0,0.0
2006,26.0,Other,Male,10.0,4.0,3.0,1.0
2006,23.0,Other,Male,15.0,3.0,1.0,1.0
2006,39.0,White,Male,12.0,4.0,3.0,1.0
2006,24.0,White,Female,16.0,1.0,3.0,1.0
2006,50.0,White,Female,18.0,1.0,5.0,1.0
2006,19.0,White,Male,12.0,1.0,4.0,1.0
2006,39.0,White,Female,12.0,1.0,2.0,1.0
2006,63.0,White,Female,19.0,8.0,0.0,1.0
2006,52.0,White,Male,13.0,1.0,2.0,1.0
2006,29.0,White,Male,12.0,4.0,1.0,1.0
2006,38.0,Black,Male,11.0,1.0,3.0,1.0
2006,29.0,White,Male,18.0,1.0,2.0,1.0
2006,73.0,White,Female,13.0,1.0,5.0,1.0
2006,83.0,Other,Female,13.0,8.0,2.0,1.0
2006,66.0,Other,Female,12.0,1.0,3.0,1.0
2006,65.0,White,Female,20.0,1.0,2.0,1.0
2006,83.0,White,Male,13.0,1.0,3.0,1.0
2006,65.0,White,Male,16.0,1.0,4.0,1.0
2006,35.0,White,Female,19.0,2.0,0.0,1.0
2006,61.0,White,Female,13.0,1.0,6.0,1.0
2006,40.0,White,Female,13.0,1.0,0.0,1.0
2006,40.0,Other,Male,4.0,2.0,3.0,0.0
2006,19.0,White,Female,9.0,1.0,3.0,1.0
2006,36.0,White,Female,14.0,1.0,1.0,1.0
2006,35.0,White,Male,14.0,1.0,0.0,1.0
2006,22.0,White,Female,13.0,1.0,3.0,1.0
2006,50.0,White,Female,13.0,1.0,5.0,1.0
2006,62.0,White,Female,12.0,1.0,2.0,1.0
2006,59.0,White,Female,12.0,3.0,1.0,1.0
2006,69.0,White,Female,12.0,1.0,1.0,1.0
2006,44.0,White,Female,11.0,1.0,3.0,1.0
2006,64.0,White,Female,14.0,1.0,0.0,1.0
2006,49.0,White,Female,16.0,5.0,1.0,1.0
2006,53.0,White,Female,16.0,1.0,1.0,1.0
2006,42.0,White,Female,16.0,5.0,4.0,1.0
2006,27.0,White,Male,16.0,3.0,5.0,1.0
2006,59.0,White,Female,16.0,1.0,0.0,1.0
2006,70.0,White,Female,15.0,1.0,1.0,1.0
2006,82.0,White,Female,14.0,1.0,2.0,1.0
2006,74.0,Black,Female,9.0,3.0,3.0,1.0
2006,53.0,White,Male,10.0,3.0,1.0,1.0
2006,51.0,Black,Female,16.0,1.0,2.0,1.0
2006,57.0,Black,Female,11.0,8.0,0.0,1.0
2006,53.0,White,Female,12.0,3.0,1.0,1.0
2006,34.0,White,Female,16.0,3.0,6.0,1.0
2006,21.0,White,Male,14.0,1.0,2.0,1.0
2006,57.0,White,Female,17.0,3.0,1.0,1.0
2006,49.0,White,Female,12.0,1.0,0.0,1.0
2006,57.0,White,Male,12.0,1.0,5.0,1.0
2006,44.0,White,Male,13.0,3.0,1.0,0.0
2006,74.0,White,Female,12.0,1.0,1.0,1.0
2006,54.0,White,Female,12.0,1.0,3.0,1.0
2006,36.0,White,Male,12.0,1.0,6.0,1.0
2006,33.0,Other,Female,10.0,5.0,3.0,1.0
2006,44.0,White,Female,8.0,3.0,0.0,1.0
2006,38.0,White,Female,12.0,1.0,5.0,1.0
2006,73.0,Other,Female,7.0,1.0,1.0,1.0
2006,83.0,White,Female,12.0,8.0,2.0,1.0
2006,28.0,White,Female,15.0,1.0,2.0,1.0
2006,47.0,White,Male,12.0,8.0,2.0,1.0
2006,32.0,Other,Male,14.0,3.0,2.0,1.0
2006,78.0,White,Female,12.0,1.0,5.0,1.0
2006,56.0,White,Male,15.0,3.0,2.0,1.0
2006,32.0,White,Female,16.0,3.0,2.0,1.0
2006,39.0,White,Male,12.0,2.0,2.0,1.0
2006,52.0,Other,Male,12.0,1.0,0.0,1.0
2006,52.0,White,Female,16.0,4.0,0.0,1.0
2006,47.0,Other,Female,16.0,7.0,2.0,1.0
2006,50.0,White,Female,18.0,8.0,6.0,1.0
2006,42.0,White,Male,16.0,3.0,6.0,1.0
2006,56.0,White,Male,11.0,1.0,3.0,1.0
2006,27.0,Black,Female,14.0,1.0,1.0,1.0
2006,29.0,Black,Female,12.0,3.0,3.0,1.0
2006,23.0,Other,Female,12.0,3.0,2.0,1.0
2006,47.0,Black,Male,10.0,1.0,5.0,1.0
2006,68.0,White,Female,12.0,5.0,0.0,1.0
2006,42.0,White,Male,12.0,1.0,2.0,1.0
2006,43.0,White,Female,13.0,2.0,5.0,1.0
2006,52.0,Black,Female,14.0,5.0,3.0,1.0
2006,44.0,White,Female,11.0,1.0,3.0,0.0
2006,56.0,White,Male,13.0,2.0,3.0,1.0
2006,33.0,White,Male,20.0,1.0,1.0,1.0
2006,72.0,White,Male,0.0,6.0,4.0,0.0
2006,71.0,White,Female,12.0,1.0,0.0,1.0
2006,32.0,White,Male,20.0,2.0,1.0,1.0
2006,58.0,White,Female,20.0,1.0,0.0,1.0
2006,73.0,White,Female,15.0,5.0,0.0,1.0
2006,86.0,White,Female,14.0,6.0,5.0,1.0
2006,61.0,White,Female,15.0,1.0,5.0,1.0
2006,56.0,White,Female,14.0,3.0,4.0,1.0
2006,22.0,White,Female,12.0,1.0,3.0,1.0
2006,53.0,Other,Female,13.0,1.0,3.0,1.0
2006,59.0,Other,Female,2.0,6.0,1.0,0.0
2006,30.0,Other,Female,14.0,1.0,1.0,1.0
2006,48.0,Other,Male,9.0,2.0,3.0,1.0
2006,35.0,White,Female,2.0,6.0,2.0,1.0
2006,33.0,White,Female,12.0,1.0,3.0,1.0
2006,52.0,White,Male,20.0,1.0,3.0,1.0
2006,31.0,Other,Female,13.0,1.0,3.0,1.0
2006,88.0,White,Female,12.0,1.0,4.0,1.0
2006,88.0,White,Male,11.0,5.0,1.0,0.0
2006,58.0,White,Female,12.0,10.0,3.0,0.0
2006,60.0,White,Male,13.0,1.0,0.0,1.0
2006,36.0,White,Female,14.0,1.0,4.0,1.0
2006,58.0,White,Male,12.0,1.0,2.0,1.0
2006,72.0,White,Female,12.0,8.0,4.0,0.0
2006,40.0,White,Male,11.0,1.0,2.0,1.0
2006,49.0,White,Female,16.0,1.0,6.0,1.0
2006,48.0,White,Male,16.0,4.0,5.0,1.0
2006,24.0,White,Female,16.0,1.0,5.0,1.0
2006,52.0,White,Female,13.0,4.0,2.0,1.0
2006,42.0,White,Male,18.0,3.0,5.0,1.0
2006,48.0,White,Female,16.0,5.0,4.0,1.0
2006,30.0,White,Male,18.0,2.0,1.0,1.0
2006,23.0,Other,Female,9.0,1.0,3.0,1.0
2006,50.0,White,Male,12.0,1.0,0.0,1.0
2006,35.0,White,Female,12.0,1.0,1.0,1.0
2006,33.0,White,Male,12.0,1.0,1.0,1.0
2006,21.0,White,Male,15.0,1.0,3.0,1.0
2006,77.0,White,Male,12.0,6.0,6.0,1.0
2006,26.0,White,Female,18.0,1.0,2.0,1.0
2006,24.0,White,Female,16.0,3.0,1.0,1.0
2006,89.0,White,Male,6.0,1.0,5.0,1.0
2006,72.0,White,Female,12.0,1.0,1.0,1.0
2006,42.0,White,Female,14.0,1.0,1.0,1.0
2006,53.0,White,Female,13.0,6.0,4.0,0.0
2006,79.0,White,Male,12.0,3.0,1.0,1.0
2006,58.0,White,Female,19.0,8.0,0.0,1.0
2006,51.0,White,Female,14.0,1.0,1.0,1.0
2006,82.0,White,Female,12.0,2.0,0.0,1.0
2006,77.0,White,Female,13.0,1.0,5.0,1.0
2006,23.0,White,Male,14.0,1.0,3.0,1.0
2006,36.0,White,Female,17.0,4.0,5.0,1.0
2006,34.0,White,Female,16.0,1.0,6.0,1.0
2006,27.0,Black,Female,14.0,1.0,1.0,1.0
2006,79.0,White,Male,11.0,1.0,0.0,1.0
2006,39.0,White,Female,14.0,2.0,3.0,1.0
2006,44.0,White,Male,14.0,1.0,3.0,1.0
2006,80.0,White,Female,12.0,1.0,5.0,1.0
2006,60.0,White,Female,12.0,1.0,1.0,1.0
2006,43.0,White,Female,12.0,3.0,1.0,1.0
2006,49.0,White,Female,18.0,1.0,1.0,1.0
2006,62.0,White,Male,16.0,1.0,1.0,1.0
2006,34.0,Black,Female,12.0,1.0,0.0,1.0
2006,69.0,Black,Male,12.0,1.0,0.0,1.0
2006,63.0,White,Male,12.0,1.0,3.0,1.0
2006,55.0,White,Female,15.0,8.0,6.0,1.0
2006,27.0,White,Male,13.0,1.0,0.0,1.0
2006,69.0,White,Female,14.0,1.0,2.0,1.0
2006,80.0,White,Female,12.0,8.0,0.0,1.0
2006,85.0,White,Female,10.0,1.0,1.0,1.0
2006,77.0,Black,Female,15.0,1.0,5.0,1.0
2006,24.0,White,Male,16.0,1.0,2.0,1.0
2006,41.0,White,Female,12.0,1.0,1.0,1.0
2006,78.0,White,Female,12.0,1.0,1.0,1.0
2006,75.0,White,Male,7.0,1.0,1.0,1.0
2006,67.0,White,Female,12.0,3.0,0.0,1.0
2006,84.0,White,Male,11.0,2.0,3.0,1.0
2006,28.0,White,Male,14.0,1.0,5.0,1.0
2006,77.0,White,Male,12.0,1.0,2.0,1.0
2006,39.0,White,Male,12.0,1.0,4.0,1.0
2006,84.0,White,Male,12.0,1.0,0.0,1.0
2006,50.0,White,Male,20.0,1.0,5.0,1.0
2006,20.0,White,Female,14.0,1.0,1.0,1.0
2006,38.0,Black,Female,14.0,8.0,0.0,1.0
2006,73.0,White,Female,10.0,2.0,0.0,1.0
2006,66.0,White,Female,16.0,1.0,6.0,1.0
2006,31.0,White,Female,16.0,4.0,0.0,1.0
2006,30.0,Black,Male,12.0,1.0,3.0,1.0
2006,43.0,White,Male,12.0,2.0,1.0,1.0
2006,31.0,Other,Male,6.0,3.0,1.0,1.0
2006,51.0,White,Female,14.0,4.0,1.0,1.0
2006,54.0,White,Male,19.0,1.0,2.0,1.0
2006,23.0,Other,Male,13.0,1.0,4.0,1.0
2006,43.0,White,Male,12.0,1.0,3.0,1.0
2006,36.0,White,Female,12.0,1.0,3.0,1.0
2006,27.0,Other,Female,11.0,1.0,1.0,1.0
2006,75.0,White,Male,12.0,3.0,6.0,1.0
2006,27.0,White,Female,12.0,1.0,3.0,1.0
2006,31.0,White,Male,16.0,1.0,1.0,1.0
2006,65.0,White,Female,12.0,4.0,6.0,1.0
2006,47.0,White,Female,12.0,1.0,2.0,1.0
2006,51.0,White,Male,14.0,1.0,6.0,1.0
2006,29.0,White,Female,16.0,8.0,5.0,0.0
2006,43.0,White,Female,16.0,1.0,3.0,1.0
2006,19.0,White,Male,12.0,3.0,3.0,1.0
2006,48.0,White,Female,14.0,1.0,3.0,1.0
2006,65.0,White,Female,9.0,2.0,6.0,1.0
2006,24.0,White,Female,12.0,6.0,5.0,0.0
2006,46.0,White,Female,20.0,4.0,4.0,1.0
2006,27.0,White,Male,11.0,1.0,3.0,1.0
2006,58.0,White,Male,16.0,6.0,6.0,0.0
2006,47.0,White,Female,14.0,6.0,3.0,1.0
2006,57.0,White,Female,12.0,7.0,0.0,1.0
2006,57.0,White,Male,12.0,4.0,3.0,1.0
2006,72.0,White,Male,20.0,3.0,2.0,1.0
2006,33.0,White,Female,15.0,3.0,3.0,1.0
2006,41.0,White,Female,12.0,1.0,4.0,1.0
2006,42.0,White,Male,12.0,4.0,5.0,0.0
2006,57.0,White,Male,17.0,4.0,5.0,1.0
2006,38.0,White,Female,13.0,1.0,2.0,1.0
2006,79.0,White,Male,16.0,3.0,6.0,0.0
2006,48.0,White,Male,12.0,3.0,5.0,1.0
2006,52.0,White,Female,20.0,1.0,2.0,1.0
2006,75.0,White,Male,19.0,5.0,0.0,1.0
2006,72.0,White,Male,8.0,1.0,2.0,1.0
2006,73.0,White,Female,12.0,1.0,1.0,1.0
2006,64.0,White,Female,12.0,8.0,2.0,1.0
2006,26.0,Other,Female,15.0,1.0,1.0,1.0
2006,40.0,White,Male,15.0,1.0,5.0,1.0
2006,39.0,White,Female,14.0,5.0,4.0,0.0
2006,27.0,White,Male,12.0,1.0,3.0,1.0
2006,52.0,White,Male,12.0,1.0,5.0,1.0
2006,23.0,Other,Female,10.0,1.0,3.0,1.0
2006,44.0,White,Male,11.0,1.0,4.0,1.0
2006,34.0,White,Female,20.0,2.0,5.0,1.0
2006,89.0,White,Female,10.0,1.0,5.0,1.0
2006,47.0,White,Male,14.0,2.0,5.0,1.0
2006,30.0,White,Male,18.0,8.0,6.0,0.0
2006,24.0,White,Male,14.0,1.0,1.0,1.0
2006,31.0,White,Male,18.0,5.0,2.0,1.0
2006,34.0,White,Male,16.0,1.0,5.0,1.0
2006,46.0,White,Female,16.0,4.0,5.0,0.0
2006,48.0,White,Male,12.0,8.0,6.0,0.0
2006,60.0,White,Female,14.0,5.0,6.0,1.0
2006,60.0,White,Female,13.0,3.0,3.0,1.0
2006,53.0,White,Female,13.0,1.0,2.0,1.0
2006,24.0,White,Male,13.0,5.0,5.0,1.0
2006,37.0,White,Female,17.0,5.0,5.0,1.0
2006,68.0,White,Male,16.0,1.0,0.0,1.0
2006,35.0,White,Male,16.0,1.0,6.0,1.0
2006,31.0,White,Female,16.0,1.0,6.0,1.0
2006,35.0,White,Female,12.0,1.0,6.0,1.0
2006,51.0,White,Female,12.0,1.0,3.0,1.0
2006,72.0,White,Male,13.0,3.0,6.0,1.0
2006,27.0,White,Female,17.0,4.0,5.0,1.0
2006,31.0,Other,Female,12.0,3.0,3.0,1.0
2006,35.0,White,Female,12.0,4.0,3.0,1.0
2006,45.0,White,Female,16.0,1.0,5.0,1.0
2006,45.0,White,Female,17.0,4.0,5.0,1.0
2006,32.0,Other,Male,16.0,1.0,4.0,1.0
2006,54.0,White,Female,15.0,1.0,0.0,1.0
2006,64.0,White,Male,14.0,1.0,2.0,1.0
2006,28.0,White,Male,12.0,1.0,2.0,1.0
2006,25.0,White,Male,13.0,2.0,1.0,1.0
2006,36.0,White,Female,20.0,2.0,2.0,1.0
2006,74.0,White,Female,12.0,1.0,3.0,1.0
2006,54.0,White,Male,12.0,1.0,1.0,1.0
2006,27.0,White,Female,12.0,1.0,3.0,1.0
2006,39.0,White,Female,20.0,2.0,1.0,1.0
2006,82.0,White,Female,8.0,5.0,5.0,0.0
2006,54.0,Black,Female,13.0,9.0,1.0,0.0
2006,83.0,White,Female,16.0,1.0,1.0,1.0
2006,60.0,White,Female,12.0,3.0,6.0,0.0
2006,47.0,White,Male,12.0,3.0,0.0,1.0
2006,47.0,White,Male,16.0,5.0,6.0,1.0
2006,45.0,White,Male,16.0,4.0,5.0,1.0
2006,59.0,White,Female,14.0,4.0,6.0,0.0
2006,78.0,White,Male,12.0,6.0,6.0,1.0
2006,75.0,White,Male,10.0,1.0,5.0,1.0
2006,33.0,White,Male,18.0,8.0,4.0,1.0
2006,38.0,White,Male,18.0,2.0,1.0,1.0
2006,37.0,White,Male,16.0,4.0,5.0,1.0
2006,56.0,White,Female,19.0,8.0,0.0,1.0
2006,32.0,Other,Male,14.0,1.0,2.0,1.0
2006,72.0,White,Male,16.0,5.0,6.0,0.0
2006,30.0,White,Male,14.0,1.0,3.0,1.0
2006,23.0,White,Male,16.0,1.0,5.0,1.0
2006,56.0,Other,Male,12.0,1.0,1.0,1.0
2006,55.0,White,Male,12.0,1.0,5.0,1.0
2006,65.0,White,Female,13.0,7.0,5.0,1.0
2006,72.0,White,Female,13.0,1.0,4.0,1.0
2006,22.0,White,Male,12.0,1.0,5.0,1.0
2006,57.0,White,Female,12.0,3.0,4.0,0.0
2006,32.0,White,Male,14.0,1.0,5.0,1.0
2006,55.0,White,Female,11.0,1.0,3.0,1.0
2006,52.0,White,Female,18.0,4.0,0.0,0.0
2006,71.0,White,Female,10.0,3.0,4.0,1.0
2006,30.0,White,Female,16.0,4.0,6.0,1.0
2006,47.0,White,Female,16.0,4.0,2.0,1.0
2006,23.0,White,Male,13.0,1.0,5.0,0.0
2006,23.0,White,Female,15.0,5.0,1.0,1.0
2006,52.0,White,Male,10.0,1.0,0.0,1.0
2006,61.0,Black,Female,18.0,8.0,3.0,0.0
2006,36.0,White,Male,13.0,3.0,5.0,1.0
2006,54.0,White,Female,18.0,3.0,1.0,1.0
2006,55.0,White,Female,14.0,1.0,3.0,1.0
2006,36.0,Black,Female,14.0,4.0,2.0,1.0
2006,55.0,White,Male,16.0,1.0,1.0,1.0
2006,50.0,Other,Female,20.0,1.0,0.0,1.0
2006,53.0,White,Female,12.0,1.0,2.0,1.0
2006,18.0,White,Female,11.0,1.0,0.0,1.0
2006,27.0,White,Female,18.0,3.0,4.0,1.0
2006,43.0,White,Male,12.0,4.0,5.0,1.0
2006,54.0,White,Female,16.0,6.0,2.0,1.0
2006,44.0,White,Male,16.0,6.0,6.0,1.0
2006,60.0,White,Female,18.0,3.0,3.0,1.0
2006,59.0,White,Female,12.0,4.0,3.0,1.0
2006,41.0,White,Male,12.0,4.0,4.0,1.0
2006,20.0,White,Male,12.0,1.0,3.0,1.0
2006,47.0,White,Female,12.0,1.0,1.0,1.0
2006,20.0,White,Female,13.0,1.0,1.0,1.0
2006,60.0,White,Female,10.0,1.0,1.0,1.0
2006,46.0,White,Female,16.0,3.0,6.0,1.0
2006,25.0,White,Female,19.0,1.0,1.0,1.0
2006,45.0,White,Male,18.0,1.0,5.0,1.0
2006,31.0,White,Male,9.0,1.0,1.0,1.0
2006,25.0,White,Male,14.0,1.0,1.0,1.0
2006,51.0,White,Male,18.0,2.0,4.0,1.0
2006,50.0,White,Female,12.0,1.0,4.0,1.0
2006,39.0,White,Male,13.0,1.0,3.0,1.0
2006,61.0,White,Male,12.0,7.0,0.0,1.0
2006,23.0,Other,Female,9.0,1.0,3.0,1.0
2006,82.0,White,Male,16.0,8.0,5.0,1.0
2006,30.0,Other,Male,11.0,1.0,5.0,1.0
2006,25.0,Black,Male,16.0,4.0,3.0,1.0
2006,35.0,Other,Male,12.0,1.0,1.0,1.0
2006,84.0,White,Male,16.0,1.0,2.0,1.0
2006,54.0,White,Male,16.0,1.0,0.0,1.0
2006,30.0,White,Male,20.0,1.0,4.0,1.0
2006,56.0,White,Female,14.0,1.0,2.0,1.0
2006,34.0,White,Male,16.0,1.0,1.0,1.0
2006,22.0,White,Female,16.0,1.0,1.0,1.0
2006,39.0,White,Female,14.0,3.0,1.0,1.0
2006,45.0,White,Female,14.0,3.0,1.0,1.0
2006,86.0,White,Female,13.0,1.0,1.0,1.0
2006,46.0,White,Female,14.0,8.0,1.0,1.0
2006,26.0,Black,Male,11.0,3.0,4.0,1.0
2006,32.0,White,Female,12.0,2.0,6.0,1.0
2006,59.0,White,Female,16.0,1.0,0.0,1.0
2006,72.0,White,Female,16.0,7.0,6.0,1.0
2006,24.0,White,Female,18.0,1.0,1.0,1.0
2006,48.0,White,Female,13.0,6.0,1.0,0.0
2006,35.0,White,Male,12.0,1.0,1.0,1.0
2006,53.0,White,Female,15.0,4.0,5.0,1.0
2006,59.0,White,Male,13.0,1.0,6.0,1.0
2006,32.0,White,Male,12.0,1.0,0.0,0.0
2006,36.0,White,Female,13.0,4.0,0.0,1.0
2006,37.0,White,Female,18.0,6.0,2.0,1.0
2006,42.0,White,Female,17.0,3.0,2.0,1.0
2006,39.0,White,Female,12.0,2.0,6.0,1.0
2006,43.0,White,Male,16.0,4.0,6.0,1.0
2006,36.0,White,Female,13.0,8.0,6.0,0.0
2006,50.0,White,Male,20.0,6.0,5.0,1.0
2006,30.0,White,Male,16.0,4.0,2.0,1.0
2006,27.0,White,Male,14.0,3.0,4.0,1.0
2006,56.0,White,Male,14.0,6.0,5.0,0.0
2006,80.0,White,Female,12.0,1.0,1.0,1.0
2006,56.0,White,Male,16.0,1.0,1.0,1.0
2006,50.0,White,Male,13.0,2.0,6.0,1.0
